-0.9444444,-0.2777778,-0.16666669
-0.9444444,-0.2777778,-0.055555582
-0.9444444,-0.2777778,0.055555582
-0.9444444,-0.2777778,0.16666663
-0.9444444,-0.16666669,-0.2777778
-0.9444444,-0.16666669,-0.16666669
-0.9444444,-0.16666669,-0.055555582
-0.9444444,-0.16666669,0.055555582
-0.9444444,-0.16666669,0.16666663
-0.9444444,-0.16666669,0.2777778
-0.9444444,-0.055555582,-0.2777778
-0.9444444,-0.055555582,-0.16666669
-0.9444444,-0.055555582,-0.055555582
-0.9444444,-0.055555582,0.055555582
-0.9444444,-0.055555582,0.16666663
-0.9444444,-0.055555582,0.2777778
-0.9444444,0.055555582,-0.2777778
-0.9444444,0.055555582,-0.16666669
-0.9444444,0.055555582,-0.055555582
-0.9444444,0.055555582,0.055555582
-0.9444444,0.055555582,0.16666663
-0.9444444,0.055555582,0.2777778
-0.9444444,0.16666663,-0.2777778
-0.9444444,0.16666663,-0.16666669
-0.9444444,0.16666663,-0.055555582
-0.9444444,0.16666663,0.055555582
-0.9444444,0.16666663,0.16666663
-0.9444444,0.16666663,0.2777778
-0.9444444,0.2777778,-0.16666669
-0.9444444,0.2777778,-0.055555582
-0.9444444,0.2777778,0.055555582
-0.9444444,0.2777778,0.16666663
-0.8333333,-0.5,-0.16666669
-0.8333333,-0.5,-0.055555582
-0.8333333,-0.5,0.055555582
-0.8333333,-0.5,0.16666663
-0.8333333,-0.3888889,-0.3888889
-0.8333333,-0.3888889,-0.2777778
-0.8333333,-0.3888889,-0.16666669
-0.8333333,-0.3888889,-0.055555582
-0.8333333,-0.3888889,0.055555582
-0.8333333,-0.3888889,0.16666663
-0.8333333,-0.3888889,0.2777778
-0.8333333,-0.3888889,0.38888884
-0.8333333,-0.2777778,-0.3888889
-0.8333333,-0.2777778,-0.2777778
-0.8333333,-0.2777778,-0.16666669
-0.8333333,-0.2777778,-0.055555582
-0.8333333,-0.2777778,0.055555582
-0.8333333,-0.2777778,0.16666663
-0.8333333,-0.2777778,0.2777778
-0.8333333,-0.2777778,0.38888884
-0.8333333,-0.16666669,-0.5
-0.8333333,-0.16666669,-0.3888889
-0.8333333,-0.16666669,-0.2777778
-0.8333333,-0.16666669,-0.16666669
-0.8333333,-0.16666669,-0.055555582
-0.8333333,-0.16666669,0.055555582
-0.8333333,-0.16666669,0.16666663
-0.8333333,-0.16666669,0.2777778
-0.8333333,-0.16666669,0.38888884
-0.8333333,-0.16666669,0.5
-0.8333333,-0.055555582,-0.5
-0.8333333,-0.055555582,-0.3888889
-0.8333333,-0.055555582,-0.2777778
-0.8333333,-0.055555582,-0.16666669
-0.8333333,-0.055555582,-0.055555582
-0.8333333,-0.055555582,0.055555582
-0.8333333,-0.055555582,0.16666663
-0.8333333,-0.055555582,0.2777778
-0.8333333,-0.055555582,0.38888884
-0.8333333,-0.055555582,0.5
-0.8333333,0.055555582,-0.5
-0.8333333,0.055555582,-0.3888889
-0.8333333,0.055555582,-0.2777778
-0.8333333,0.055555582,-0.16666669
-0.8333333,0.055555582,-0.055555582
-0.8333333,0.055555582,0.055555582
-0.8333333,0.055555582,0.16666663
-0.8333333,0.055555582,0.2777778
-0.8333333,0.055555582,0.38888884
-0.8333333,0.055555582,0.5
-0.8333333,0.16666663,-0.5
-0.8333333,0.16666663,-0.3888889
-0.8333333,0.16666663,-0.2777778
-0.8333333,0.16666663,-0.16666669
-0.8333333,0.16666663,-0.055555582
-0.8333333,0.16666663,0.055555582
-0.8333333,0.16666663,0.16666663
-0.8333333,0.16666663,0.2777778
-0.8333333,0.16666663,0.38888884
-0.8333333,0.16666663,0.5
-0.8333333,0.2777778,-0.3888889
-0.8333333,0.2777778,-0.2777778
-0.8333333,0.2777778,-0.16666669
-0.8333333,0.2777778,-0.055555582
-0.8333333,0.2777778,0.055555582
-0.8333333,0.2777778,0.16666663
-0.8333333,0.2777778,0.2777778
-0.8333333,0.2777778,0.38888884
-0.8333333,0.38888884,-0.3888889
-0.8333333,0.38888884,-0.2777778
-0.8333333,0.38888884,-0.16666669
-0.8333333,0.38888884,-0.055555582
-0.8333333,0.38888884,0.055555582
-0.8333333,0.38888884,0.16666663
-0.8333333,0.38888884,0.2777778
-0.8333333,0.38888884,0.38888884
-0.8333333,0.5,-0.16666669
-0.8333333,0.5,-0.055555582
-0.8333333,0.5,0.055555582
-0.8333333,0.5,0.16666663
-0.7222222,-0.6111111,-0.2777778
-0.7222222,-0.6111111,-0.16666669
-0.7222222,-0.6111111,-0.055555582
-0.7222222,-0.6111111,0.055555582
-0.7222222,-0.6111111,0.16666663
-0.7222222,-0.6111111,0.2777778
-0.7222222,-0.5,-0.3888889
-0.7222222,-0.5,-0.2777778
-0.7222222,-0.5,-0.16666669
-0.7222222,-0.5,-0.055555582
-0.7222222,-0.5,0.055555582
-0.7222222,-0.5,0.16666663
-0.7222222,-0.5,0.2777778
-0.7222222,-0.5,0.38888884
-0.7222222,-0.3888889,-0.5
-0.7222222,-0.3888889,-0.3888889
-0.7222222,-0.3888889,-0.2777778
-0.7222222,-0.3888889,-0.16666669
-0.7222222,-0.3888889,-0.055555582
-0.7222222,-0.3888889,0.055555582
-0.7222222,-0.3888889,0.16666663
-0.7222222,-0.3888889,0.2777778
-0.7222222,-0.3888889,0.38888884
-0.7222222,-0.3888889,0.5
-0.7222222,-0.2777778,-0.6111111
-0.7222222,-0.2777778,-0.5
-0.7222222,-0.2777778,-0.3888889
-0.7222222,-0.2777778,-0.2777778
-0.7222222,-0.2777778,-0.16666669
-0.7222222,-0.2777778,-0.055555582
-0.7222222,-0.2777778,0.055555582
-0.7222222,-0.2777778,0.16666663
-0.7222222,-0.2777778,0.2777778
-0.7222222,-0.2777778,0.38888884
-0.7222222,-0.2777778,0.5
-0.7222222,-0.2777778,0.61111116
-0.7222222,-0.16666669,-0.6111111
-0.7222222,-0.16666669,-0.5
-0.7222222,-0.16666669,-0.3888889
-0.7222222,-0.16666669,-0.2777778
-0.7222222,-0.16666669,-0.16666669
-0.7222222,-0.16666669,-0.055555582
-0.7222222,-0.16666669,0.055555582
-0.7222222,-0.16666669,0.16666663
-0.7222222,-0.16666669,0.2777778
-0.7222222,-0.16666669,0.38888884
-0.7222222,-0.16666669,0.5
-0.7222222,-0.16666669,0.61111116
-0.7222222,-0.055555582,-0.6111111
-0.7222222,-0.055555582,-0.5
-0.7222222,-0.055555582,-0.3888889
-0.7222222,-0.055555582,-0.2777778
-0.7222222,-0.055555582,-0.16666669
-0.7222222,-0.055555582,-0.055555582
-0.7222222,-0.055555582,0.055555582
-0.7222222,-0.055555582,0.16666663
-0.7222222,-0.055555582,0.2777778
-0.7222222,-0.055555582,0.38888884
-0.7222222,-0.055555582,0.5
-0.7222222,-0.055555582,0.61111116
-0.7222222,0.055555582,-0.6111111
-0.7222222,0.055555582,-0.5
-0.7222222,0.055555582,-0.3888889
-0.7222222,0.055555582,-0.2777778
-0.7222222,0.055555582,-0.16666669
-0.7222222,0.055555582,-0.055555582
-0.7222222,0.055555582,0.055555582
-0.7222222,0.055555582,0.16666663
-0.7222222,0.055555582,0.2777778
-0.7222222,0.055555582,0.38888884
-0.7222222,0.055555582,0.5
-0.7222222,0.055555582,0.61111116
-0.7222222,0.16666663,-0.6111111
-0.7222222,0.16666663,-0.5
-0.7222222,0.16666663,-0.3888889
-0.7222222,0.16666663,-0.2777778
-0.7222222,0.16666663,-0.16666669
-0.7222222,0.16666663,-0.055555582
-0.7222222,0.16666663,0.055555582
-0.7222222,0.16666663,0.16666663
-0.7222222,0.16666663,0.2777778
-0.7222222,0.16666663,0.38888884
-0.7222222,0.16666663,0.5
-0.7222222,0.16666663,0.61111116
-0.7222222,0.2777778,-0.6111111
-0.7222222,0.2777778,-0.5
-0.7222222,0.2777778,-0.3888889
-0.7222222,0.2777778,-0.2777778
-0.7222222,0.2777778,-0.16666669
-0.7222222,0.2777778,-0.055555582
-0.7222222,0.2777778,0.055555582
-0.7222222,0.2777778,0.16666663
-0.7222222,0.2777778,0.2777778
